type	hi
sdp	2.85
sdp	11.79
sdp	14.48
sdp	5.5
sdp	14.62
sdp	14.94
sdp	9.5
sdp	7.54
sdp	7.61
sdp	11.68
sdp	11.79
sdp	11.43
sdp	10.56
sdp	5.5
sdp	10.56
sdp	14.48
sdp	7.54
sdp	7.61
sdp	14.3
sdp	6.21
sdp	11.68
sdp	11.79
sdp	5.5
sdp	14.62
sdp	9.5
sdp	14.48
sdp	7.54
sdp	7.61
sdp	14.94
sdp	15.78
sdp	15.45
sdp	14.65
sdp	5.5
sdp	5.5
sdp	14.52
sdp	12.06
sdp	4.43
sdp	14
sdp	5.67
sdp	12.2
sdp	4.43
sdp	5.36
sdp	12.92
sdp	6.08
sdp	4.68
sdp	14.61
sdp	1.49
sdp	5.23
sdp	4.52
sdp	3.89
sdp	2.48
sdp	2.94
sdp	13.16
sdp	2.31
sdp	13.66
sdp	6.28
sdp	3.81
sdp	2.42
sdp	4.68
sdp	5.89
sdp	12.92
sdp	14.61
sdp	12.33
sdp	10.42
sdp	12.06
sdp	7.87
sdp	3.89
sdp	3.88
sdp	5.67
sdp	9.72
sdp	6.28
sdp	14
sdp	5.67
sdp	12.06
sdp	13.5
sdp	4.43
sdp	7.85
sdp	4.99
sdp	13.58
sdp	12.74
sdp	6.75
sdp	2.52
sdp	2.35
sdp	6.84
sdp	6.79
sdp	9.09
sdp	12.24
sdp	5.5
sdp	5.89
sdp	12.5
sdp	10.2
sdp	12.06
sdp	2.42
sdp	4.68
sdp	5.89
sdp	14.61
sdp	12.92
sdp	10.42
sdp	8.36
sdp	12.51
sdp	11.89
sdp	8.29
sdp	2.35
sdp	5.67
sdp	9.42
sdp	5.09
sdp	0.54
sdp	5.38
sdp	10.11
sdp	5.89
sdp	11.19
sdp	15.3
sdp	10.42
sdp	8.41
sdp	5.21
sdp	13.8
sdp	7.59
sdp	2.35
sdp	5.09
sdp	8.98
sdp	13.5
sdp	4.1
sdp	2.42
sdp	7.59
sdp	12.92
sdp	6.08
sdp	2.35
sdp	3.27
sdp	3.92
sdp	1.53
sdp	5.5
sdp	2.94
sdp	14.3
sdp	12.06
sdp	11.89
sdp	3.82
sdp	2.77
sdp	0.95
sdp	2.77
sdp	3.43
sdp	3.89
sdp	13.16
sdp	13.81
sdp	13.66
sdp	5.26
sdp	10.64
sdp	3.81
sdp	8.78
sdp	15.24
sdp	8.6
sdp	1.4
sdp	4.63
sdp	3.92
sdp	2.9
sdp	6.08
sdp	14.84
sdp	13.42
sdp	12.69
sdp	2.42
sdp	5.89
sdp	12.92
sdp	4.68
sdp	3.69
sdp	4.32
sdp	5.66
sdp	5.13
sdp	12.2
sdp	4.87
sdp	7.83
sdp	2.77
sdp	0.95
sdp	2.77
sdp	14
sdp	7.96
sdp	11.59
sdp	4.63
sdp	13.5
sdp	12.06
sdp	5.73
sdp	1.93
sdp	11.07
sdp	4.77
sdp	3.65
sdp	4.52
sdp	9.07
sdp	8.45
sdp	10.56
sdp	12.5
sdp	5.09
sdp	6.1
sdp	2.16
sdp	7.59
sdp	14.77
sdp	10.97
sdp	8.9
sdp	6.84
sdp	6.84
sdp	9.42
sdp	6.55
sdp	5.5
sdp	11.86
sdp	13.5
sdp	2.94
sdp	13.16
sdp	2.31
sdp	13.66
sdp	7.96
sdp	3.81
sdp	2.42
sdp	12.33
sdp	5.89
sdp	12.92
sdp	2.35
sdp	2.48
sdp	2.94
sdp	13.16
sdp	6.28
sdp	13.66
sdp	3.81
sdp	6.84
sdp	4.34
sdp	4.94
sdp	11.68
sdp	10.11
sdp	11.79
sdp	14.48
sdp	5.5
sdp	14.94
sdp	7.54
sdp	7.61
sdp	5.36
sdp	12.92
sdp	6.08
sdp	4.68
sdp	14.61
sdp	12.06
sdp	8.98
sdp	6.21
sdp	13.5
sdp	3.89
sdp	3.73
sdp	8.41
sdp	2.48
sdp	13.16
sdp	2.94
sdp	6.28
sdp	13.66
sdp	3.81
sdp	5.5
sdp	10.56
sdp	12.5
sdp	10.2
sdp	14.89
sdp	11.14
sdp	9.84
sdp	12.05
sdp	10.62
sdp	5.89
sdp	11.19
sdp	15.3
sdp	2.42
sdp	4.68
sdp	5.89
sdp	12.92
sdp	4.68
sdp	14.61
sdp	4.77
sdp	9.6
sdp	12.06
sdp	11.68
sdp	6.84
sdp	5.35
sdp	5.36
sdp	5.89
sdp	14.61
sdp	12.92
sdp	4.68
sdp	12.33
sdp	14.3
sdp	12.06
sdp	6.84
sdp	14
sdp	9.5
sdp	2.94
sdp	3.92
sdp	13.66
sdp	3.81
sdp	5.13
sdp	14.77
sdp	2.35
sdp	2.16
sdp	7.59
sdp	12.34
sdp	10.97
sdp	3.44
sdp	4.45
sdp	12.94
sdp	3.92
sdp	4.43
sdp	2.31
sdp	11.4
sdp	2.94
sdp	3.92
sdp	3.11
sdp	3.81
sdp	4.48
sdp	3.53
sdp	13.98
sdp	14.81
sdp	12.5
sdp	6.84
sdp	5.67
sdp	12.2
sdp	9.84
sdp	14
sdp	11.82
sdp	8.41
sdp	6.08
sdp	8.2
sdp	3.81
sdp	12.85
sdp	5.15
sdp	4.68
sdp	6.63
sdp	2.77
sdp	14
sdp	2.42
sdp	5.89
sdp	12.92
sdp	4.68
sdp	11.79
sdp	5.5
sdp	10.56
sdp	9.5
sdp	11.68
sdp	13.5
sdp	2.82
sdp	9.46
sdp	14.77
sdp	3.43
sdp	10.81
sdp	10.81
sdp	2.35
sdp	14.08
sdp	12.33
sdp	6.72
sdp	2.35
sdp	3.89
sdp	5.15
sdp	4.6
sdp	5.09
sdp	6.55
sdp	6.55
sdp	2.35
sdp	6.15
sdp	12.33
sdp	8.37
sdp	11.68
sdp	7.96
sdp	14.42
sdp	5.67
sdp	4.52
sdp	8.2
sdp	3.8
sdp	7.07
sdp	14.42
sdp	14.09
sdp	2.77
sdp	6.72
sdp	5.89
sdp	5.22
sdp	5.5
sdp	5.22
sdp	7.87
sdp	12.2
sdp	12.06
sdp	2.93
sdp	12.2
sdp	5.5
sdp	2.94
sdp	3.92
sdp	13.66
sdp	3.81
sdp	2.48
sdp	2.94
sdp	13.16
sdp	2.31
sdp	13.66
sdp	6.28
sdp	3.81
sdp	13.46
sdp	4.34
sdp	14
sdp	3.27
sdp	3.92
sdp	11.68
sdp	8.41
sdp	10.56
sdp	14
sdp	4.27
sdp	15.13
sdp	12.51
sdp	14.77
sdp	1.36
sdp	2.77
sdp	6.08
sdp	14
sdp	2.42
sdp	10.53
sdp	5.89
sdp	12.92
sdp	4.68
sdp	13.37
sdp	5.67
sdp	10.64
sdp	2.48
sdp	14.59
sdp	4.74
sdp	5.36
sdp	7.59
sdp	6.08
sdp	12.92
sdp	3.11
sdp	5.26
sdp	1.93
sdp	5.13
sdp	5.5
sdp	13.5
sdp	5.5
sdp	5.5
sdp	11.89
sdp	3.76
sdp	3.76
sdp	4.75
sdp	10.56
sdp	14
sdp	3.43
sdp	6.2
sdp	6.84
sdp	13.6
sdp	8.19
sdp	11.68
sdp	7.76
sdp	8.41
sdp	3.43
sdp	5.67
sdp	5.73
sdp	10.62
sdp	7.16
sdp	2.77
sdp	1.93
sdp	5.5
sdp	5.67
sdp	5.59
sdp	1.49
sdp	5.22
sdp	2.42
sdp	7.59
sdp	5.09
sdp	5.89
sdp	12.92
sdp	2.35
sdp	6.84
sdp	1.36
sdp	5.15
sdp	5.22
sdp	2.77
sdp	5.15
sdp	2.94
sdp	3.92
sdp	13.66
sdp	3.81
sdp	2.48
sdp	10.64
sdp	2.48
sdp	14.63
sdp	10.66
sdp	14
sdp	2.48
sdp	4.81
sdp	14.24
sdp	2.85
sdp	9.48
sdp	6.05
sdp	6.2
sdp	5.89
sdp	3.81
sdp	2.39
sdp	2.48
sdp	7.26
sdp	4.85
sdp	8.2
sdp	8.24
sdp	3.81
sdp	6.66
sdp	11.27
sdp	12.06
sdp	9.6
sdp	5.66
sdp	3.85
sdp	14.42
sdp	5.41
sdp	2.31
sdp	2.35
sdp	9.84
sdp	9.23
sdp	12.26
sdp	3.81
sdp	14.42
sdp	5.41
sdp	10.56
sdp	8.98
sdp	15.36
sdp	15.25
sdp	11.68
sdp	11.81
sdp	11.43
sdp	7.54
sdp	11.07
sdp	13.5
sdp	7.54
sdp	7.26
sdp	2.42
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.35
sdp	12.33
sdp	9.03
sdp	10.62
sdp	5.36
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.35
sdp	7.26
sdp	4.87
sdp	14
sdp	10.94
sdp	12.01
sdp	6.21
sdp	6.21
sdp	2.77
sdp	12.34
sdp	4.34
sdp	12.92
sdp	1.36
sdp	5.09
sdp	12.33
sdp	12.26
sdp	2.94
sdp	7.26
sdp	2.77
sdp	3.81
sdp	1.49
sdp	1.93
sdp	5.36
sdp	7.59
sdp	6.08
sdp	12.92
sdp	3.11
sdp	5.26
sdp	14.66
sdp	13.12
sdp	2.77
sdp	3.81
sdp	10.62
sdp	5.36
sdp	12.33
sdp	6.08
sdp	2.35
sdp	2.48
sdp	2.94
sdp	13.16
sdp	2.31
sdp	13.66
sdp	10.64
sdp	3.81
sdp	15.13
sdp	12.51
sdp	8.72
sdp	13.11
sdp	5.22
sdp	7.82
sdp	12.33
sdp	2.77
sdp	3.81
sdp	11.4
sdp	6.06
sdp	4.87
sdp	7.38
sdp	0.99
sdp	7.82
sdp	13.6
sdp	10.94
sdp	3.81
sdp	6.16
sdp	8.41
sdp	2.48
sdp	2.94
sdp	13.16
sdp	2.31
sdp	13.66
sdp	6.28
sdp	3.81
sdp	6.21
sdp	4.52
sdp	6.46
sdp	2.77
sdp	12.06
sdp	2.35
sdp	1.93
sdp	12.5
sdp	5.5
sdp	14.3
sdp	12.52
sdp	6.84
sdp	2.52
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.35
sdp	4.68
sdp	2.35
sdp	12.33
sdp	10.62
sdp	2.9
sdp	2.35
sdp	6.04
sdp	2.35
sdp	5.09
sdp	6.72
sdp	3.81
sdp	5.58
sdp	5.5
sdp	7.87
sdp	3.43
sdp	5.5
sdp	6.08
sdp	2.31
sdp	4.87
sdp	3.57
sdp	8.19
sdp	7.66
sdp	7
sdp	6.08
sdp	4.14
sdp	13.77
sdp	8.15
sdp	10.94
sdp	13.5
sdp	6.2
sdp	8.41
sdp	6.78
sdp	12.06
sdp	4.87
sdp	2.9
sdp	5.67
sdp	8.19
sdp	2.48
sdp	7.2
sdp	2.82
sdp	5.43
sdp	6.72
sdp	2.48
sdp	2.94
sdp	13.16
sdp	2.31
sdp	13.66
sdp	10.64
sdp	3.81
sdp	1.41
sdp	2.9
sdp	3.58
sdp	2.31
sdp	5.36
sdp	3.88
sdp	5.67
sdp	2.77
sdp	6.72
sdp	10.94
sdp	10.94
sdp	13.11
sdp	10.56
sdp	10.62
sdp	4.75
sdp	1.93
sdp	10.15
sdp	8.98
sdp	13.5
sdp	7.95
sdp	10.94
sdp	14.06
sdp	5.5
sdp	5.22
sdp	5
sdp	4.3
sdp	5.64
sdp	7.1
sdp	4.34
sdp	6.72
sdp	2.77
sdp	5.97
sdp	1.93
sdp	14
sdp	2.77
sdp	10.56
sdp	14
sdp	13.5
sdp	8.19
sdp	14
sdp	15.13
sdp	14.77
sdp	12.51
sdp	8.72
sdp	10.97
sdp	6.64
sdp	3.73
sdp	3.83
sdp	3.81
sdp	11.21
sdp	1.93
sdp	4.34
sdp	15.3
sdp	14.89
sdp	3.43
sdp	12.06
sdp	6.84
sdp	5.5
sdp	7.2
sdp	11.58
sdp	12.26
sdp	7.26
sdp	2.77
sdp	3.81
sdp	2.94
sdp	3.92
sdp	13.66
sdp	3.81
sdp	4.32
sdp	7.26
sdp	10.64
sdp	2.48
sdp	12
sdp	8.37
sdp	10.94
sdp	14
sdp	2.48
sdp	4.23
sdp	1.95
sdp	2.77
sdp	12.26
sdp	3.81
sdp	12.26
sdp	7.26
sdp	2.77
sdp	3.81
sdp	2.77
sdp	5.09
sdp	6.55
sdp	5.67
sdp	5.3
sdp	2.31
sdp	5.21
sdp	4.23
sdp	2.9
sdp	14
sdp	12.06
sdp	12.88
sdp	2.77
sdp	4.98
sdp	7.95
sdp	5.26
sdp	5.89
sdp	5.26
sdp	13.66
sdp	10.64
sdp	3.81
sdp	2.52
sdp	11.03
sdp	4.52
sdp	8.81
sdp	11.11
sdp	12.06
sdp	8.9
sdp	5.67
sdp	15.41
sdp	5.5
sdp	3.73
sdp	4.34
sdp	12.06
sdp	5.22
sdp	8.19
sdp	2.42
sdp	7.59
sdp	5.89
sdp	12.92
sdp	9.42
sdp	1.36
sdp	5.67
sdp	6.84
sdp	4.52
sdp	5.5
sdp	6.84
sdp	2.77
sdp	5.5
sdp	12.06
sdp	4.63
sdp	2.48
sdp	2.94
sdp	13.16
sdp	2.31
sdp	13.66
sdp	10.64
sdp	3.81
sdp	12.06
sdp	5.5
sdp	13.5
sdp	8.19
sdp	14
sdp	1.93
sdp	5.5
sdp	12.06
sdp	13.92
sdp	6.06
sdp	6.13
sdp	6.08
sdp	8.87
sdp	5.77
sdp	12.51
sdp	2.48
sdp	2.94
sdp	13.16
sdp	2.31
sdp	13.66
sdp	10.64
sdp	3.81
sdp	2.9
sdp	12.33
sdp	0.54
sdp	2.77
sdp	2.9
sdp	6.72
sdp	2.48
sdp	10.64
sdp	6.84
sdp	9.6
sdp	12.06
sdp	3.89
sdp	2.82
sdp	3.11
sdp	4.36
sdp	5.43
sdp	14.63
sdp	5.67
sdp	5.29
sdp	7.75
sdp	6.84
sdp	10.62
sdp	12.56
sdp	3.81
sdp	2.48
sdp	4.23
sdp	14.24
sdp	2.85
sdp	13.5
sdp	8.19
sdp	14
sdp	2.94
sdp	3.81
sdp	15.13
sdp	12.51
sdp	11.79
sdp	10.56
sdp	14.48
sdp	11.68
sdp	13.5
sdp	14.94
sdp	2.48
sdp	10.64
sdp	2.48
sdp	2.85
sdp	1.49
sdp	1.41
sdp	10.64
sdp	1.41
sdp	14
sdp	13.16
sdp	13.66
sdp	3.81
sdp	2.52
sdp	11.03
sdp	4.52
sdp	8.81
sdp	11.11
sdp	2.77
sdp	14
sdp	3.43
sdp	6.84
sdp	5.5
sdp	7.2
sdp	4.43
sdp	11.79
sdp	10.56
sdp	9.5
sdp	11.68
sdp	13.5
sdp	9.23
sdp	7.68
sdp	14.49
sdp	12.56
sdp	16.18
sdp	2.42
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.35
sdp	12.33
sdp	7.82
sdp	12.06
sdp	11.68
sdp	11.79
sdp	14.62
sdp	14.48
sdp	9.5
sdp	7.54
sdp	15.65
sdp	7.61
sdp	9.6
sdp	1.93
sdp	7.71
sdp	13.61
sdp	3.76
sdp	11.61
sdp	10.33
sdp	5.5
sdp	5.73
sdp	3.61
sdp	7.22
sdp	11.68
sdp	11.79
sdp	15.36
sdp	5.5
sdp	10.56
sdp	14.84
sdp	14.48
sdp	9.5
sdp	7.54
sdp	7.61
sdp	14.94
sdp	3.92
sdp	8.1
sdp	11.79
sdp	9.5
sdp	7.54
sdp	7.61
sdp	12.98
sdp	12.06
sdp	7.2
sdp	1.93
sdp	12.06
sdp	12.57
sdp	13.5
sdp	5.5
sdp	9.75
sdp	2.89
sdp	11.68
sdp	11.79
sdp	11.99
sdp	5.5
sdp	14.48
sdp	9.5
sdp	7.54
sdp	10.56
sdp	7.61
sdp	14.94
sdp	11.68
sdp	11.79
sdp	11.99
sdp	14.62
sdp	5.5
sdp	14.48
sdp	9.5
sdp	5.22
sdp	7.61
sdp	14.94
sdp	6.05
sdp	5.67
sdp	3.43
sdp	5.87
sdp	4.82
sdp	9.4
sdp	11.79
sdp	5.5
sdp	10.56
sdp	14.48
sdp	9.5
sdp	11.68
sdp	5.5
sdp	13.5
sdp	14.94
sdp	5.89
sdp	5.5
sdp	5.22
sdp	14.84
sdp	8.98
sdp	10.56
sdp	6.35
sdp	12.2
sdp	5.5
sdp	7.61
sdp	12.2
sdp	11.79
sdp	5.5
sdp	9.5
sdp	7.54
sdp	7.61
sdp	9.84
sdp	7.1
sdp	8.41
sdp	2.48
sdp	10.56
sdp	14.48
sdp	7.54
sdp	13.7
sdp	12.2
sdp	7.61
sdp	9.6
sdp	5.67
sdp	8.19
sdp	5.89
sdp	11.68
sdp	11.79
sdp	14.62
sdp	9.5
sdp	14.48
sdp	7.54
sdp	7.61
sdp	14.94
sdp	2.42
sdp	7.25
sdp	5.89
sdp	12.92
sdp	5.33
sdp	2.35
sdp	11.68
sdp	11.79
sdp	5.5
sdp	14.62
sdp	9.5
sdp	14.48
sdp	7.54
sdp	7.61
sdp	14.94
sdp	1.93
sdp	5.13
sdp	12.06
sdp	13.5
sdp	5.5
sdp	13.11
sdp	13.56
sdp	12.06
sdp	14.28
sdp	5.42
sdp	2.94
sdp	5.5
sdp	11.37
sdp	12.47
sdp	11.79
sdp	5.5
sdp	10.56
sdp	14.48
sdp	9.5
sdp	11.68
sdp	13.5
sdp	14.94
sdp	2.42
sdp	7.25
sdp	5.89
sdp	12.92
sdp	5.33
sdp	2.35
sdp	14.06
sdp	11.68
sdp	11.79
sdp	14.1
sdp	14.62
sdp	9.5
sdp	14.84
sdp	7.54
sdp	7.61
sdp	14.94
sdp	5.22
sdp	2.94
sdp	13.52
sdp	12.2
sdp	8.19
sdp	2.42
sdp	7.25
sdp	5.89
sdp	12.92
sdp	5.33
sdp	2.35
sdp	7.65
sdp	9.42
sdp	2.31
sdp	11.79
sdp	14.84
sdp	5.5
sdp	10.56
sdp	9.5
sdp	14.48
sdp	7.54
sdp	7.61
sdp	14.94
sdp	5.67
sdp	1.93
sdp	4.87
sdp	4.64
sdp	11.79
sdp	5.5
sdp	9.5
sdp	11.68
sdp	13.5
sdp	7.09
sdp	11.64
sdp	6.36
sdp	2.35
sdp	2.77
sdp	6.75
sdp	5.09
sdp	12.06
sdp	3.57
sdp	6.81
sdp	7.26
sdp	8.55
sdp	4.4
sdp	2.42
sdp	7.25
sdp	5.89
sdp	12.92
sdp	5.33
sdp	2.35
sdp	14.3
sdp	11.68
sdp	11.79
sdp	10.56
sdp	14.48
sdp	9.5
sdp	7.54
sdp	7.61
sdp	14.94
sdp	2.77
sdp	7.54
sdp	6.68
sdp	7.97
sdp	8.98
sdp	14
sdp	3.61
sdp	7.22
sdp	6.84
sdp	8.98
sdp	13.5
sdp	11.68
sdp	11.79
sdp	14.62
sdp	14.48
sdp	9.5
sdp	7.54
sdp	7.61
sdp	14.94
sdp	5.67
sdp	14.06
sdp	11.68
sdp	15.36
sdp	11.79
sdp	14.62
sdp	14.48
sdp	9.5
sdp	7.54
sdp	15.65
sdp	7.61
sdp	14.84
sdp	14.94
sdp	13.21
sdp	14
sdp	7.2
sdp	5.13
sdp	14.48
sdp	15.36
sdp	11.79
sdp	14.94
sdp	6.56
sdp	7.54
sdp	13.5
sdp	5.5
sdp	12.06
sdp	7.87
sdp	8.98
sdp	12.06
sdp	13.5
sdp	4.64
sdp	4.35
sdp	14.69
sdp	7.38
sdp	8.98
sdp	12.06
sdp	13.5
sdp	16.96
sdp	11.68
sdp	11.79
sdp	5.5
sdp	9.5
sdp	14.48
sdp	7.54
sdp	7.61
sdp	14.94
sdp	5.67
sdp	12.06
sdp	14.6
sdp	8.71
sdp	2.94
sdp	6.21
sdp	11.79
sdp	5.5
sdp	9.5
sdp	14.48
sdp	7.54
sdp	7.61
sdp	9.6
sdp	11.79
sdp	5.5
sdp	10.56
sdp	9.5
sdp	11.68
sdp	13.5
sdp	6.35
sdp	6.35
sdp	9.6
sdp	12.2
sdp	5.22
sdp	12.74
sdp	5.5
sdp	7.95
sdp	14.52
sdp	2.42
sdp	7.25
sdp	5.89
sdp	12.92
sdp	5.33
sdp	2.35
sdp	10.11
sdp	11.79
sdp	5.5
sdp	14.48
sdp	9.5
sdp	7.54
sdp	7.61
sdp	14.94
sdp	3.88
sdp	3.76
sdp	10.56
sdp	6.35
sdp	9.6
sdp	12.2
sdp	10.56
sdp	5.5
sdp	13.5
sdp	12.2
sdp	7.61
sdp	5.5
sdp	5.97
sdp	12.12
sdp	5.89
sdp	7.82
sdp	9.61
sdp	5.26
sdp	9.84
sdp	11.4
sdp	3.76
sdp	10.6
sdp	2.42
sdp	7.25
sdp	5.89
sdp	12.92
sdp	5.33
sdp	2.35
sdp	3.92
sdp	11.79
sdp	5.5
sdp	10.56
sdp	14.48
sdp	9.5
sdp	11.68
sdp	13.5
sdp	14.94
sdp	2.42
sdp	15.36
sdp	11.79
sdp	10.56
sdp	5.5
sdp	9.5
sdp	14.48
sdp	7.54
sdp	14.84
sdp	14.94
sdp	11.68
sdp	10.11
sdp	11.79
sdp	5.5
sdp	10.56
sdp	14.48
sdp	9.5
sdp	7.54
sdp	7.61
sdp	14.94
sdp	6.05
sdp	9.84
sdp	3.43
sdp	5.67
sdp	11.68
sdp	6.2
sdp	11.79
sdp	5.5
sdp	10.56
sdp	14.48
sdp	9.5
sdp	7.54
sdp	7.61
sdp	4.33
sdp	6.84
sdp	5.62
sdp	6.2
sdp	5.89
sdp	7.2
sdp	5.13
sdp	3.78
sdp	4.63
sdp	14.59
sdp	5.97
sdp	14.98
sdp	5.26
sdp	3.92
sdp	7.26
sdp	13.66
sdp	3.81
sdp	2.94
sdp	2.82
sdp	4.1
sdp	6.14
sdp	8.08
sdp	10.72
sdp	14
sdp	4.89
sdp	12.2
sdp	5.5
sdp	2.42
sdp	7.25
sdp	5.89
sdp	12.92
sdp	5.33
sdp	2.35
sdp	2.42
sdp	7.25
sdp	5.89
sdp	12.92
sdp	5.33
sdp	2.35
sdp	10.56
sdp	5.67
sdp	8.98
sdp	10.56
sdp	12.06
sdp	7.2
sdp	15.36
sdp	6.35
sdp	6.35
sdp	12.2
sdp	9.6
sdp	9.77
sdp	12.74
sdp	4.47
sdp	3.43
sdp	5.5
sdp	12.61
sdp	5.89
sdp	7.97
sdp	10.56
sdp	5.67
sdp	5.5
sdp	10.56
sdp	5.22
sdp	5.5
sdp	7.54
sdp	7.61
sdp	12.2
sdp	0.95
sdp	4.33
sdp	3.81
sdp	6.56
sdp	7.44
sdp	10.7
sdp	14.3
sdp	8.98
sdp	11.79
sdp	12.2
sdp	11.68
sdp	7.61
sdp	9.6
sdp	4.33
sdp	6.84
sdp	6.84
sdp	3.88
sdp	6.2
sdp	12.96
sdp	5.67
sdp	4.63
sdp	5.59
sdp	5.03
sdp	2.42
sdp	7.25
sdp	5.89
sdp	12.92
sdp	5.33
sdp	2.35
sdp	5.13
sdp	10.81
sdp	5.5
sdp	3.88
sdp	3.76
sdp	11.79
sdp	10.56
sdp	9.5
sdp	11.68
sdp	13.5
sdp	3.34
sdp	3.3
sdp	7.31
sdp	5.89
sdp	14
sdp	6.37
sdp	4.68
sdp	2.77
sdp	14
sdp	11.68
sdp	11.79
sdp	14.62
sdp	9.5
sdp	14.48
sdp	7.54
sdp	7.61
sdp	14.94
sdp	4.87
sdp	4.26
sdp	5.98
sdp	5.69
sdp	16.32
sdp	2.42
sdp	7.25
sdp	5.89
sdp	12.92
sdp	5.33
sdp	2.35
sdp	11.68
sdp	11.79
sdp	14.84
sdp	14.62
sdp	9.5
sdp	14.48
sdp	7.54
sdp	7.61
sdp	14.94
sdp	10.56
sdp	12.2
sdp	9.6
sdp	8.94
sdp	7.61
sdp	6.93
sdp	5.67
sdp	6.27
sdp	5.98
sdp	3.72
sdp	15.58
sdp	12.36
sdp	11.79
sdp	5.5
sdp	10.56
sdp	9.5
sdp	14.48
sdp	13.5
sdp	14.94
sdp	6.85
sdp	9.42
sdp	11.68
sdp	11.79
sdp	14.48
sdp	9.5
sdp	7.54
sdp	12.2
sdp	7.61
sdp	14.94
sdp	14
sdp	9.84
sdp	14.75
sdp	14.49
sdp	8.19
sdp	14
sdp	11.79
sdp	14.84
sdp	5.5
sdp	10.56
sdp	14.48
sdp	9.5
sdp	7.54
sdp	7.61
sdp	14.94
sdp	8.41
sdp	2.9
sdp	1.93
sdp	11.68
sdp	6.2
sdp	5.5
sdp	11.68
sdp	11.79
sdp	14.48
sdp	9.5
sdp	7.54
sdp	7.61
sdp	14.94
sdp	11.79
sdp	5.5
sdp	10.56
sdp	9.5
sdp	11.68
sdp	13.5
sdp	6.15
sdp	10.47
sdp	6.15
sdp	11.68
sdp	11.79
sdp	15.36
sdp	14.62
sdp	14.48
sdp	9.5
sdp	7.54
sdp	7.61
sdp	14.94
sdp	5.67
sdp	8.41
sdp	15.3
sdp	11.79
sdp	5.5
sdp	10.56
sdp	9.5
sdp	11.68
sdp	13.5
sdp	10.15
sdp	8.98
sdp	13.5
sdp	3.41
sdp	11.95
sdp	10.24
sdp	8.19
sdp	14.35
sdp	3.89
sdp	3.41
sdp	11.95
sdp	11.68
sdp	11.79
sdp	5.5
sdp	10.56
sdp	14.48
sdp	9.5
sdp	7.54
sdp	7.61
sdp	14.94
sdp	11.79
sdp	10.56
sdp	14.48
sdp	11.68
sdp	13.5
sdp	14.94
sdp	15.36
sdp	11.79
sdp	10.56
sdp	9.5
sdp	14.48
sdp	7.54
sdp	14.84
sdp	14.94
sdp	11.68
sdp	11.79
sdp	14.48
sdp	5.5
sdp	14.62
sdp	9.5
sdp	7.54
sdp	7.61
sdp	15.65
sdp	14.77
sdp	14.94
sdp	13.68
sdp	9.87
sdp	2.94
sdp	6.55
sdp	10.11
sdp	11.79
sdp	5.5
sdp	10.56
sdp	14.48
sdp	9.5
sdp	7.54
sdp	10.74
sdp	8.37
sdp	5.26
sdp	3.92
sdp	7.26
sdp	13.66
sdp	3.81
sdp	9.26
sdp	5.22
sdp	2.35
sdp	12.33
sdp	12.33
sdp	6.55
sdp	7.21
sdp	6.27
sdp	2.9
sdp	7.96
sdp	13.24
sdp	4.52
sdp	8.72
sdp	5.3
sdp	7.26
sdp	5.15
sdp	2.86
sdp	1.41
sdp	2.77
sdp	5.67
sdp	8.98
sdp	12.06
sdp	13.5
sdp	10.15
sdp	4.48
sdp	8.72
sdp	5.36
sdp	6.84
sdp	6.2
sdp	12.56
sdp	1.93
sdp	8.19
sdp	8.9
sdp	14.24
sdp	13.5
sdp	2.85
sdp	4.67
sdp	6.84
sdp	3.81
sdp	8.24
sdp	12.85
sdp	3.89
sdp	13.88
sdp	14.42
sdp	7.62
sdp	1.41
sdp	8.24
sdp	3.81
sdp	8.98
sdp	15
sdp	10.15
sdp	5.5
sdp	11.24
sdp	2.42
sdp	12.33
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.81
sdp	1.41
sdp	2.77
sdp	1.53
sdp	3.88
sdp	2.82
sdp	10.58
sdp	3.65
sdp	4.49
sdp	6.84
sdp	4.52
sdp	1.49
sdp	3.88
sdp	14.06
sdp	14.62
sdp	15.02
sdp	4.23
sdp	6.55
sdp	12.06
sdp	8.19
sdp	2.94
sdp	3.92
sdp	2.48
sdp	13.66
sdp	3.81
sdp	3.81
sdp	12.19
sdp	3.88
sdp	3.81
sdp	2.94
sdp	2.82
sdp	7.47
sdp	2.77
sdp	2.82
sdp	12.33
sdp	5.36
sdp	5.09
sdp	10.97
sdp	2.77
sdp	3.89
sdp	4.68
sdp	12.7
sdp	6.04
sdp	2.52
sdp	5.36
sdp	5.09
sdp	9.42
sdp	2.42
sdp	12.33
sdp	12.92
sdp	6.08
sdp	14.24
sdp	13.5
sdp	2.85
sdp	11.61
sdp	12.6
sdp	12.33
sdp	5.36
sdp	6.72
sdp	4.87
sdp	6.72
sdp	12.33
sdp	3.81
sdp	9.64
sdp	4.53
sdp	6.84
sdp	6.2
sdp	12.56
sdp	1.93
sdp	13.84
sdp	8.19
sdp	8.9
sdp	5.67
sdp	8.9
sdp	9.59
sdp	1.93
sdp	13.52
sdp	2.48
sdp	3.88
sdp	12.92
